Customer CodeToken / Fiat / NFT [Balance/NFT ID],
07052797,"AKRO[1.0000000000000000],BAO[2.0000000000000000],BTC[0.0033440100000000],ETH[0.2063106700000000],GBP[0.0000795668273265],KIN[1.0000000000000000]"
07052799,"GHS[20.0131147428346533],USDT[0.0000000001544526]"
07052812,"APT[0.0000131200000000],BRZ[0.0025258500000000],MATIC[0.0023737332000000],SOL[0.6112830846450000],USD[0.0040246995620462]"
07052814,EUR[50.0000000000000000]
07052825,"TRX[0.0000100000000000],USDT[6.0590895000000000]"
07052829,"FTT[10.3979200000000000],USDT[0.0914800860977022]"
07052834,"EUR[0.0000000040971185],KIN[1.0000000000000000],USD[0.45688008791355980000000000],USDT[0.0000000078048100],XRP[13.5108854100000000]"
07052839,"GBP[18.0000000029954550],KIN[1.0000000000000000],XRP[4.9026084500000000]"
07052843,"TRX[32.6364460000000000],USD[0.0000000136735631],USDT[0.0000000050833424],XRP[0.0000000076093200]"
07052845,"AKRO[1.0000000000000000],EUR[0.0148398360257201]"
07052854,"BTC[0.0001675900000000],GBP[2.0000289095608699]"
07052857,BRZ[0.6117127650000000]
07052858,USD[0.0000000123736520]
07052864,"APT[30.0000000000000000],USDT[848.3511523685476425]"
07052865,"APT[0.0073841800000000],USDT[0.0000000238854597]"
07052872,TRX[2.0000000000000000]
07052882,"TRX[0.0000820000000000],USDT[0.0002643867640000]"
07052888,"TRX[0.0000140000000000],USDT[0.7500000000000000]"
07052895,"APT[0.3144000000000000],BTC[0.0000089612600000]"
07052913,"USD[0.5537922220665144],USDT[20.0000000000000000]"
07052939,"1INCH[5.1037337500000000],LOOKS[22.5851882600000000],USD[0.1652262643275992],XRP[4.0164721200000000]"
07052946,"AKRO[1.0000000000000000],ALGO[17683.2161731500000000],GBP[0.0000000082546673],TRX[2.0000000000000000],USD[4.0688722160000000]"
07052967,TRX[0.0000000082543248]
07052976,USDT[4.5108284175000000]
07052982,USDC[4.3851090500000000]
07052987,"KIN[1.0000000000000000],TRX[0.9417250000000000],USD[-0.0000000020250000],USDC[34.4838379900000000],USDT[0.0000000069639132]"
07052992,GBP[92.6500000000000000]
07052997,USDT[5.2336348750000000]
07053007,TRX[0.0043434500000000]
07053011,AVAX[5.0000000000000000]
07053012,EUR[0.0000000169323369]
07053015,AVAX[3.0000000000000000]
07053019,"APT[403.0000000000000000],BTC[0.0000138186420000],FTT[3.1000000000000000],USD[0.0732106637938212],USDT[0.0349949671667820]"
07053020,APT[0.0000000040000000]
07053024,"TRX[0.0000140000000000],USD[0.0761922400000000],USDT[-0.0681257964278960]"
07053057,"USD[0.4015373210000000],USDT[0.1087210200000000]"
07053062,USD[0.2728400855000000]
07053069,"APT[1.5949828800000000],USD[8.0000000423899040]"
Customer CodeToken / Fiat / NFT [Balance/NFT ID],
07053085,USD[0.0000000002647580]
07053096,USDT[0.0000000010000000]
07053098,USD[0.0000000040000000]
07053104,"TRX[1.0000110000000000],USDT[1.2059103965567728]"
07053107,"BTC[0.0000580400000000],GBP[14.0000701191350892]"
07053115,USDT[9.2000000000000000]
07053126,USDT[0.0000000060000000]
07053129,AVAX[3.0000000000000000]
07053139,USDT[0.0000000070000000]
07053145,USDT[0.0000000005000000]
07053151,USDT[0.0000000010000000]
07053157,USDT[1.0000000000000000]
07053168,"APT[58.6182262600000000],ETH[0.0000000000138298]"
07053171,"BAO[1.0000000000000000],CRO[940.0000000000000000],USD[0.0000000030669838],USDT[95.5195207700000000]"
07053172,AVAX[10.0000000000000000]
07053189,"BAO[2.0000000000000000],GBP[0.0000578689614567],KIN[2.0000000000000000],UBXT[1.0000000000000000]"
07053191,AVAX[3.0000000000000000]
07053194,GBP[10.0000000000000000]
07053196,USDT[0.0000000055000000]
07053203,USDT[0.0000000010000000]
07053204,"BTC[0.0000002300000000],USD[0.0010554703923130],USDT[0.0000000400000000]"
07053229,"APT[0.0000000043320231],BAO[1.0000000000000000],USD[0.0000000055994575],USDT[20.2508572500000000]"
07053251,USD[20.0000000000000000]
07053252,"BTC[0.0000505352024170],DOGE[13089.4549021247986353],LINK[0.0674600000000000],TRX[0.4616348725000000],USDT[291.7429238600000000]"
07053260,USDT[0.0000000035000000]
07053270,EUR[0.0000000155914219]
07053277,"AKRO[1.0000000000000000],BAO[5.0000000000000000],DENT[1.0000000000000000],GBP[0.0001623115921542],KIN[4.0000000000000000],UBXT[1.0000000000000000]"
07053319,"GBP[0.0000919059611120],SXP[1.0000000000000000]"
07053325,"RUNE[0.0000000100000000],USD[0.0000000147113388],USDT[0.0000000019596723]"
07053329,"TRX[0.0000660000000000],USDT[0.9414316750000000]"
07053334,USDT[1.6000000000000000]
07053335,USDT[0.0000000035000000]
07053362,GBP[0.6751200037527784]
07053379,USD[7.42930551000000000000000000]
07053381,USDT[0.0000000025000000]
07053382,USD[0.0000000120617058]
07053383,"APT[0.0205284600000000],ETH[0.0000000078658000],USD[0.0000000365873074]"
07053394,"EUR[2.0394887200000000],GBP[1.7710840000000000],USD[6.0000000135904104]"
07053395,"AKRO[1.0000000000000000],GBP[0.0000207092447260]"
07053399,USDT[0.0000000055000000]
07053403,"GST[0.0000000056000000],TRX[0.2418840000000000]"
07053404,USDT[0.0000000095000000]
07053423,"TRX[0.0000240000000000],USDT[1.7722257714087868]"
07053443,USDT[0.0000000080000000]
07053447,USDT[0.0000000035000000]
07053454,BTC[0.0063240400000000]
07053467,BTC[0.0001041600000000]
07053475,"BAO[2.0000000000000000],USDT[0.0000005201993992]"
07053484,USDT[0.0000000040000000]
07053489,"KIN[1.0000000000000000],USDT[0.0000000020000000]"
07053500,"ETHW[0.0000000029531360],KIN[1.0000000000000000]"
07053510,TRX[0.0000170000000000]
07053513,"APT[0.0996000000000000],SOL[0.0220000000000000],USD[1.5043518000000000]"
07053517,ETH[0.0000000300000000]
07053540,ETH[0.0000000500000000]
07053542,GBP[0.0028676100000000]
07053550,"CHF[0.0000041177598350],KIN[1.0000000000000000]"
07053556,"BTC[0.0000046600000000],GBP[0.1513041810901022]"
07053591,"USD[0.0681246510747681],USDT[0.0000000009873934]"
07053597,"FTT[1.4511057962960000],USD[0.8098406440182936],USDT[0.0000001723044772]"
07053609,USDT[0.0001179054109910]
Customer CodeToken / Fiat / NFT [Balance/NFT ID],
07053612,EUR[0.0000000151292825]
07053615,"BAO[1.0000000000000000],GBP[87.6541449880649868],KIN[1.0000000000000000],UBXT[1.0000000000000000],USD[0.0000193830456080]"
07053618,USD[0.0062115600000000]
07053625,"TRX[0.0000290000000000],USD[115.2760566620000000],USDT[0.0000000002810067]"
07053630,USD[0.0985996556000000]
07053632,USD[0.0000000035678708]
07053635,USDT[0.0000000081440000]
07053638,XRP[0.1557192900000000]
07053652,TRX[0.0000150000000000]
07053653,"TRX[0.0000210000000000],USDT[0.0000981667364215]"
07053656,"USD[0.0000000071378706],USDC[303.7148155500000000]"
07053662,USDT[0.0000000025000000]
07053665,"BTC[0.0000217900000000],USDT[0.0001432098197771]"
07053674,"TRX[0.0000120000000000],USD[0.0086222000000000],USDT[1.8713855000000000]"
07053678,EUR[0.0000000072434366]
07053693,"APT[0.0404211900000000],USD[0.0000000021071854],USDT[0.4844126465562350]"
07053694,BNB[0.0148000000000000]
07053711,"BNB[0.0160000000000000],USDT[1.2588656250000000]"
07053714,"APT[0.3868226400000000],USDT[0.3457570185481168]"
07053720,"ATLAS[0.0851173200000000],BUSD[414.8649035600000000],USD[0.0034547372500000]"
07053729,"TRX[0.0000100000000000],USDT[0.0000000015656931]"
07053736,"GOG[466.8244503200000000],USD[0.0000000013106432]"
07053771,BNB[0.0168000000000000]
07053772,BNB[0.0184000000000000]
07053774,ARS[100.0000000000000000]
07053783,"KIN[2.0000000000000000],USDT[0.0000008803217106]"
07053784,ARS[0.0000020882136134]
07053791,USDT[0.0000000005000000]
07053794,"APT[6.9294983700000000],AXS[2.5035793400000000],BAO[4.0000000000000000],FTT[8.8034336600000000],KIN[2.0000000000000000],MATIC[101.8037879900000000],MTA[393.4189158800000000],REN[217.6211662900000000],SOL[3.4381961500000000],USD[201.9247791444474227]"
07053806,BNB[0.0208000000000000]
07053807,"BNB[0.0076000000000000],USDT[2.7135991500000000]"
07053813,XRP[0.2900000000000000]
07053818,"BRL[891.0000000000000000],TRX[0.0001470000000000],USDT[0.2413195400000000]"
07053828,"TRX[0.0000190000000000],USDT[500.0000000000000000]"
07053829,BNB[0.0182000000000000]
07053850,BNB[0.0166000000000000]
07053852,"AUD[0.0000000026206216],USDT[0.0005351034667856]"
07053855,BNB[0.0186000000000000]
07053873,BNB[0.0194000000000000]
07053881,USDT[0.0000000050000000]
07053890,"EUR[-1606.7041491011288412],USD[2062.1377891250000000]"
07053894,BNB[0.0194000000000000]
07053897,ARS[100.0000000000000000]
07053900,BNB[0.0194000000000000]
07053906,BNB[0.0196000000000000]
07053912,"GHS[0.0000000536022294],KIN[1.0000000000000000]"
07053917,"BTC[0.7274654127390387],ETH[0.0004850500000000],FTT[25.9950000000000000],USD[0.0000097073264660],USDT[0.0001229319151790]"
07053920,USD[162.6433894251823425]
07053925,BNB[0.0192000000000000]
07053931,BNB[0.0186000000000000]
07053932,BNB[0.0178000000000000]
07053935,USDT[0.0000000070000000]
07053945,BNB[0.0020000000000000]
07053946,"APT[0.0000000010000000],USD[0.0050440020819300],USDT[0.0060879514000000]"
07053947,BNB[0.0180000000000000]
07053950,BNB[0.0200000000000000]
07053960,BNB[0.0200000000000000]
07053961,BNB[0.0192000000000000]
07053966,BNB[0.0186000000000000]
07053984,"BAO[1.0000000000000000],BTC[0.0130260700000000],GBP[0.0000318925465335],KIN[1.0000000000000000]"
07053986,"AKRO[3.0000000000000000],AUD[0.0000000090895622],BAO[3.0000000000000000],DENT[1.0000000000000000],FTT[0.0001305100000000],KIN[2.0000000000000000],LINK[0.0000623800000000],TRX[1.0000000000000000],USD[0.0000000038277336]"
Customer CodeToken / Fiat / NFT [Balance/NFT ID],
07053987,BNB[0.0178000000000000]
07053988,"AKRO[1.0000000000000000],BAO[1.0000000000000000],DENT[1.0000000000000000],ETH[0.0000070300000000],GBP[139.7002590458711012],KIN[1.0000000000000000],SXP[1.0000000000000000]"
07053999,BNB[0.0200000000000000]
07054001,BNB[0.0198000000000000]
07054013,BNB[0.0194000000000000]
07054034,"BTC[0.0000186100000000],USD[0.0000000168097855],USDT[15.3940996490883742]"
07054036,BNB[0.0184000000000000]
07054038,BNB[0.0200000000000000]
07054045,USDT[0.0000000050000000]
07054050,BNB[0.0196000000000000]
07054054,BTC[0.0310427700000000]
07054059,BTC[0.0002000000000000]
07054071,"BNB[0.0056385582284544],FTT[0.0000000015549658]"
07054074,"APE[0.0000000087860647],BTC[0.0000000073694535],DOGE[0.0000000079268838],SOL[0.0000000080925900],USD[0.0001424901263769],XRP[0.0000000024388269]"
07054076,EUR[0.0168938481978058]
07054081,BNB[0.0004000000000000]
07054105,BNB[0.0044000000000000]
07054117,"APT[0.8700000000000000],USDT[1.6310343250000000]"
07054137,EUR[0.0071530831922761]
07054171,USDT[0.7100000000000000]
07054175,BNB[0.0200000000000000]
07054180,"BAO[0.0000000100000000],FTT[1.0637470500000000],UBXT[1.0000000000000000],USD[0.0000000340605218]"
07054182,USDT[0.0000000170000000]
07054186,"TRX[0.0000100000000000],USDT[1842.3600000000000000]"
07054222,"AKRO[2.0000000000000000],AUD[0.2991450993840992],BAO[15.0000000000000000],DENT[2.0000000000000000],KIN[12.0000000000000000],RSR[1.0000000000000000],UBXT[1.0000000000000000],USDT[0.0000000031090302],XRP[0.0012580000000000]"
07054272,"USD[0.0000000088427200],USDT[0.0000000079000000]"
07054275,"TRX[0.0000120000000000],USD[0.0144485311182900]"
07054299,USD[0.0000000099906988]
07054326,"APT[12.0879728360000000],ETHW[0.0001360700000000],UBXT[1.0000000000000000]"
07054361,"APT[0.0000000024414232],USD[0.0000000070603147]"
07054372,"BNB[0.0000000100000000],MATIC[0.0000000053761780],SOL[0.0000000036434013]"
07054389,"RUNE[1.0009136900000000],USD[0.0000062784402470]"
07054397,"APT[0.0000000036183697],BAO[1.0000000000000000],GRT[1.0000000000000000],UBXT[1.0000000000000000]"
07054398,XRP[10599.8149292100000000]
07054406,"BRL[674.0000000000000000],BRZ[0.5035982400000000],TRX[0.0000310000000000],USDT[0.0000000021068864]"
07054409,USDT[0.0086036100000000]
07054411,USD[19.0621425800000000]
07054416,"GALA[100.0000000000000000],USD[11198.9419787771406728],XRP[0.0000000100000000]"
07054420,USD[10.0000000000000000]
07054428,EUR[5.0179211469534050]
07054434,USD[20.84081498181314000000000000]
07054448,"AUD[0.0002039083377850],BTC[0.0000620700000000]"
07054456,"AUD[0.0000000111377202],TRX[1.0000000000000000]"
07054471,EUR[0.0081344514999930]
07054472,USDT[0.7827938400000000]
07054484,TRX[0.0000300000000000]
07054499,"USD[0.2406391750000000],XRP[119427.1244000000000000]"
07054512,"TRX[0.0000180000000000],USDT[0.8222066000000000]"
07054516,"TRX[0.0000150000000000],USDT[0.0007744700000000]"
07054519,"KIN[1.0000000000000000],USD[19.0621425800000000],USDT[0.0000000009174455]"
07054526,"BAO[1.0000000000000000],USD[0.0006405500000000]"
07054539,"TRX[0.1000280000000000],USD[0.0000279416382041],USDT[0.0000000030375000]"
07054540,USD[10.0089537700000000]
07054542,"APT[0.0000000002000000],TRX[0.0100000000000000]"
07054549,"APT[0.0000000071606048],KIN[1.0000000000000000],USDT[0.0000000480000708]"
07054559,BRZ[100.0000000000000000]
07054564,ETH[0.0000000232000000]
07054588,"TRX[0.0102870000000000],USDT[0.0471000000000000]"
07054591,XRP[5222.2917988100000000]
07054610,"ETHW[0.0003946600000000],USD[0.0000000055000000]"
07054614,"POLIS[0.0182000000000000],USD[0.0000000052500000]"
Customer CodeToken / Fiat / NFT [Balance/NFT ID],
07054624,"USD[0.0000000214525201],USDT[0.0001975400000000]"
07054632,"BTC[0.0000000027909219],GBP[227.0130016020382402],LDO[0.0000000041528320],USD[0.0000000202032206]"
07054647,USD[0.0000000050000000]
07054657,USD[0.0000000070000000]
07054662,"DOGE[2734.4561911256815118],USDT[0.0000007151607299]"
07054665,USD[0.0000000025000000]
07054667,USD[0.0000000020000000]
07054674,USD[0.0000000055000000]
07054678,USD[0.0000000095000000]
07054679,USD[0.0000000010000000]
07054681,"APT[0.2430000000000000],TRX[5.5676544912000000]"
07054682,USD[0.0000000095000000]
07054685,USD[10.6000000000000000]
07054686,USD[0.0000000035000000]
07054687,USD[0.0000000070000000]
07054689,USDT[0.6666252900000000]
07054691,"FTT[0.0000000360268500],USD[2.0860916800000000],XRP[10043.4730145000000000]"
07054692,USD[0.0000000060000000]
07054693,USD[0.0000000040000000]
07054696,USD[0.0000000035000000]
07054702,USD[0.0000000025000000]
07054705,USD[0.0000000095000000]
07054708,"APE[-0.0001748467154457],BTC[0.0000000073913000],USD[0.3121336000875357]"
07054709,USDT[4811.0867619399505650]
07054712,USD[0.0000000075000000]
07054713,USD[0.0000000015000000]
07054718,USD[0.0000000090000000]
07054725,USD[0.0000000045000000]
07054748,USD[0.0000000030000000]
07054766,"JPY[29.3334900000000000],USD[10135.9725398851563727]"
07054768,USD[0.0000000090000000]
07054769,"BAO[1.0000000000000000],KIN[1.0000000000000000],SHIB[4454939.3033075200000000],USD[270.0100000000001408]"
07054779,USD[175.0000000000000000]
07054783,USDT[0.0010550000000000]
07054785,APT[0.0230000000000000]
07054786,BTC[0.0000097890000000]
07054787,ETH[0.0001300270500000]
07054794,TRX[0.0035579920000000]
07054796,"KIN[1.0000000000000000],TRX[0.0000230000000000],USDT[0.0000000501732895]"
07054798,USDT[14.0000000000000000]
07054802,"BNB[0.0017322100000000],BTC[4.2893108395000000],FTT[8.7894835200000000],MANA[0.0030560000000000],USD[-9542.68144936823836930000000000],USDT[65.7749828578556439]"
07054804,APT[0.0920000000000000]
07054809,TRX[0.0000000073100000]
07054830,USD[0.0000019610752912]
07054837,"BTC[0.0015488800000000],USD[0.0001863496731960]"
07054849,USDT[0.0005576900000000]
07054859,APT[0.0460000000000000]
07054867,"BAT[2.0000000000000000],DENT[2.0000000000000000],FRONT[1.0000000000000000],GBP[0.0020003956108740],MATH[1.0000000000000000]"
07054876,"BTC[0.0000522600000000],USD[99.4614442937325758]"
07054884,"USD[1541.4800000000000000],USDC[20.0000000000000000]"
07054888,APT[0.0243000000000000]
07054907,USD[262.0000000000000000]
07054909,APT[0.0421170000000000]
07054910,"APT[0.1100000000000000],DOGE[2.3904000000000000]"
07054922,"BAO[1.0000000000000000],TRX[0.0000150000000000],USD[9.4175191100000000],USDT[0.0000000095434883]"
07054924,"AVAX[0.0000000028857593],GMX[0.0010002144607420],MYC[0.0101161063140192],SYN[0.0100106020789158],USD[0.0000001205748151]"
07054928,"TRX[0.0100910000000000],USDT[4.3100000000000000]"
07054937,EUR[0.0000000082229640]
07054938,"BNB[0.0033702193200000],TRX[0.0007220000000000]"
07054941,APT[0.0460000000000000]
07054948,APT[0.3830000000000000]
Customer CodeToken / Fiat / NFT [Balance/NFT ID],
07054951,XRP[0.6556774100000000]
07054957,APT[0.0230000000000000]
07054972,APT[0.0890000000000000]
07054973,USDT[0.5000000000000000]
07054975,APT[0.0200000000000000]
07054987,"TRX[0.0000010000000000],USD[100.2288008000000000],USDT[0.0000000114308816]"
07055006,"DENT[1.0000000000000000],KIN[1.0000000000000000],USD[0.0000000020080110],USDT[343.1905771400000000],XRP[0.0069166600000000]"
07055008,APT[0.0230000000000000]
07055009,USD[0.0000000084518100]
07055021,"ETH[0.0410266999652860],USD[2.1925516200000000],USDT[0.0000901249431671]"
07055043,"USD[0.0000000068763938],USDT[0.0073928497479587]"
07055045,TRX[0.0000310000000000]
07055053,"AVAX[70.2921447300000000],BAO[1.0000000000000000],LTC[1.9041559900000000],TRX[246.0222452500000000],UBXT[1.0000000000000000],USD[0.0000001034822230]"
07055055,APT[0.0230000000000000]
07055062,APT[0.0230000000000000]
07055074,USD[0.0021425800000000]
07055076,USD[0.0021425800000000]
07055078,"ETH[0.0000000006645766],USD[0.0000003917843580],USDT[0.0008294833353524],XRP[10.5000000000000000]"
07055084,APT[0.0430000000000000]
07055090,XRP[30642.2405940100000000]
07055099,BTC[0.0000058192300000]
07055103,USD[0.0021425800000000]
07055105,APT[0.0230000000000000]
07055108,"BAO[4.0000000000000000],GBP[90.0400036680275807],KIN[1.0000000000000000],UBXT[2.0000000000000000]"
07055115,APT[0.0460000000000000]
07055120,APT[0.0460000000000000]
07055145,"BAO[1.0000000000000000],DOGE[1.0000000000000000],FIDA[1.0000000000000000],GBP[0.0001533416865439],USD[1.1353950861560000]"
07055157,EUR[0.0001211583531874]
07055160,"TRX[0.8344140000000000],USD[0.0000000034875000]"
07055161,USD[0.0000000177139714]
07055199,TRX[0.0000000014600000]
07055237,"USD[0.7736487611293600],USDT[36.0095731100000000]"
07055245,USD[0.0000000046300800]
07055250,APT[0.0460000000000000]
07055256,APT[0.0230000000000000]
07055268,"ETH[0.2525692409136188],USD[0.0000000024065400],USDT[0.2650195139074248]"
07055272,APT[0.0200000000000000]
07055279,"USD[0.0043790308000000],USDT[72413.4940040000000000]"
07055281,"ALGO[0.5000000000000000],USD[0.0637107777500000]"
07055282,"TUSD[10.0000000000000000],USD[24437.0000270752232923],USDC[10020.0000000000000000]"
07055284,VND[0.0010085896792556]
07055293,"TRX[0.0000060000000000],USDT[0.0000000024606600]"
07055296,"APT[0.0003287600000000],KIN[1.0000000000000000],USDT[1.5306471400000000]"
07055307,USD[0.0000000007300000]
